Name ,Id ,Number  of  calls ,Min  time ,Max  time ,Average  time
multiplication ,432 ,32 ,0.000002 ,0.000008 ,0.000000250000000
assignment ,433 ,32 ,0.000001 ,0.000004 ,0.000000125000000
addition ,434 ,32 ,0.000002 ,0.002589 ,0.000080906250000
prop_getter ,435 ,64 ,0.000001 ,0.000022 ,0.000000343750000
assignment ,437 ,32 ,0.000001 ,0.000002 ,0.000000062500000
multiplication ,438 ,32 ,0.000002 ,0.000005 ,0.000000156250000
assignment ,439 ,32 ,0.000001 ,0.000001 ,0.000000031250000
addition ,440 ,32 ,0.000002 ,0.000014 ,0.000000437500000
prop_getter ,441 ,64 ,0.000001 ,0.000010 ,0.000000156250000
assignment ,443 ,32 ,0.000002 ,0.000005 ,0.000000156250000
prop_setter ,444 ,32 ,0.000018 ,0.000040 ,0.000001250000000
assignment ,445 ,32 ,0.000002 ,0.000005 ,0.000000156250000
jmp_down ,446 ,36 ,0.000003 ,0.000061 ,0.000001694444444
assignment ,447 ,36 ,0.000001 ,0.000004 ,0.000000111111111
less_than ,448 ,36 ,0.000004 ,0.000010 ,0.000000277777778
is_true_jmp_up ,449 ,4 ,0.000001 ,0.000001 ,0.000000250000000
assignment ,450 ,4 ,0.000004 ,0.000004 ,0.000001000000000
is_true_jmp_up ,451 ,208 ,0.000001 ,0.000002 ,0.000000009615385
meta ,453 ,208 ,0.000101 ,0.000101 ,0.000000485576923
prop_setter ,455 ,208 ,0.000018 ,0.000295 ,0.000001418269231
assignment ,456 ,208 ,0.000001 ,0.000007 ,0.000000033653846
assignment ,457 ,208 ,0.000002 ,0.000012 ,0.000000057692308
is_true_jmp_up ,458 ,832 ,0.000001 ,0.000072 ,0.000000086538462
assignment ,459 ,832 ,0.000001 ,0.000215 ,0.000000258413462
assignment ,460 ,832 ,0.000001 ,0.000042 ,0.000000050480769
substraction ,461 ,832 ,0.000001 ,0.000196 ,0.000000235576923
prop_getter ,462 ,832 ,0.000003 ,0.000122 ,0.000000146634615
prop_getter ,463 ,832 ,0.000004 ,0.000929 ,0.000001116586538
prop_setter ,464 ,832 ,0.000008 ,0.000212 ,0.000000254807692
jmp_down ,465 ,1040 ,0.000001 ,0.000310 ,0.000000298076923
assignment ,466 ,1040 ,0.000002 ,0.000034 ,0.000000032692308
assignment ,467 ,1040 ,0.000001 ,0.000077 ,0.000000074038462
less_than ,468 ,1040 ,0.000002 ,0.000524 ,0.000000503846154
is_true_jmp_up ,469 ,208 ,0.000001 ,0.000009 ,0.000000043269231
assignment ,470 ,208 ,0.000001 ,0.000062 ,0.000000298076923
remainder ,471 ,208 ,0.000004 ,0.000013 ,0.000000062500000
assignment ,472 ,208 ,0.000000 ,0.000032 ,0.000000153846154
equal_value ,473 ,208 ,0.000001 ,0.000088 ,0.000000423076923
is_false_jmp_down ,474 ,28 ,0.000001 ,0.000002 ,0.000000071428571
meta ,477 ,28 ,0.000000 ,0.000001 ,0.000000035714286
assignment ,479 ,28 ,0.000003 ,0.000007 ,0.000000250000000
assignment ,480 ,28 ,0.000001 ,0.000001 ,0.000000035714286
assignment ,481 ,28 ,0.000002 ,0.000005 ,0.000000178571429
is_true_jmp_up ,482 ,112 ,0.000001 ,0.000007 ,0.000000062500000
assignment ,483 ,112 ,0.000001 ,0.000045 ,0.000000401785714
division ,484 ,112 ,0.000003 ,0.000122 ,0.000001089285714
prop_getter ,485 ,112 ,0.000007 ,0.000095 ,0.000000848214286
prop_getter ,486 ,112 ,0.000004 ,0.000028 ,0.000000250000000
prop_getter ,487 ,112 ,0.000007 ,0.000055 ,0.000000491071429
b_xor ,488 ,112 ,0.000001 ,0.000006 ,0.000000053571429
prop_setter ,489 ,112 ,0.000007 ,0.000192 ,0.000001714285714
jmp_down ,490 ,140 ,0.000004 ,0.000050 ,0.000000357142857
assignment ,491 ,140 ,0.000002 ,0.000005 ,0.000000035714286
assignment ,492 ,140 ,0.000000 ,0.000001 ,0.000000007142857
less_than ,493 ,140 ,0.000002 ,0.000007 ,0.000000050000000
is_true_jmp_up ,494 ,28 ,0.000001 ,0.000006 ,0.000000214285714
is_false_jmp_down ,495 ,180 ,0.000001 ,0.000003 ,0.000000016666667
assignment ,496 ,180 ,0.000003 ,0.000008 ,0.000000044444444
assignment ,497 ,180 ,0.000001 ,0.000001 ,0.000000005555556
greater_than ,498 ,180 ,0.000002 ,0.000022 ,0.000000122222222
assignment ,499 ,180 ,0.000001 ,0.000097 ,0.000000538888889
is_false_jmp_down ,500 ,180 ,0.000000 ,0.000009 ,0.000000050000000
assignment ,501 ,180 ,0.000001 ,0.000056 ,0.000000311111111
remainder ,502 ,180 ,0.000004 ,0.000048 ,0.000000266666667
assignment ,503 ,180 ,0.000001 ,0.000001 ,0.000000005555556
equal_value ,504 ,180 ,0.000001 ,0.000036 ,0.000000200000000
assignment ,505 ,180 ,0.000000 ,0.000039 ,0.000000216666667
is_false_jmp_down ,506 ,24 ,0.000001 ,0.000002 ,0.000000083333333
jmp_down ,509 ,208 ,0.000001 ,0.000366 ,0.000001759615385
assignment ,510 ,208 ,0.000000 ,0.000034 ,0.000000163461538
assignment ,511 ,208 ,0.000002 ,0.000013 ,0.000000062500000
is_true_jmp_up ,512 ,832 ,0.000001 ,0.000014 ,0.000000016826923
prop_getter ,513 ,832 ,0.000003 ,0.000249 ,0.000000299278846
assignment ,514 ,832 ,0.000001 ,0.000133 ,0.000000159855769
substraction ,515 ,832 ,0.000003 ,0.000110 ,0.000000132211538
prop_getter ,516 ,832 ,0.000003 ,0.000095 ,0.000000114182692
prop_getter ,517 ,832 ,0.000004 ,0.000067 ,0.000000080528846
prop_getter ,518 ,832 ,0.000006 ,0.000105 ,0.000000126201923
b_xor ,519 ,832 ,0.000001 ,0.000024 ,0.000000028846154
prop_setter ,520 ,832 ,0.000017 ,0.000270 ,0.000000324519231
jmp_down ,521 ,1040 ,0.000001 ,0.000076 ,0.000000073076923
assignment ,522 ,1040 ,0.000002 ,0.000087 ,0.000000083653846
assignment ,523 ,1040 ,0.000000 ,0.000054 ,0.000000051923077
less_than ,524 ,1040 ,0.000002 ,0.000605 ,0.000000581730769
is_true_jmp_up ,525 ,208 ,0.000001 ,0.000010 ,0.000000048076923
jmp_down ,526 ,212 ,0.000001 ,0.000067 ,0.000000316037736
assignment ,527 ,212 ,0.000001 ,0.000012 ,0.000000056603774
assignment ,528 ,212 ,0.000001 ,0.000016 ,0.000000075471698
assignment ,529 ,212 ,0.000001 ,0.000037 ,0.000000174528302
assignment ,530 ,212 ,0.000001 ,0.000042 ,0.000000198113208
addition ,531 ,212 ,0.000002 ,0.000058 ,0.000000273584906
multiplication ,532 ,212 ,0.000001 ,0.000403 ,0.000001900943396
less_than ,533 ,212 ,0.000002 ,0.000093 ,0.000000438679245
is_true_jmp_up ,534 ,8 ,0.000001 ,0.000003 ,0.000000375000000
func_decl_n ,536 ,1 ,0.000053 ,0.000053 ,0.000053000000000
meta ,86 ,2223 ,0.000000 ,0.000085 ,0.000000038236617
assignment ,90 ,2223 ,0.000001 ,0.000159 ,0.000000071524966
var_decl ,542 ,52 ,0.000002 ,0.000084 ,0.000001615384615
assignment ,543 ,52 ,0.000001 ,0.000019 ,0.000000365384615
assignment ,544 ,52 ,0.000001 ,0.000030 ,0.000000576923077
is_true_jmp_up ,545 ,208 ,0.000000 ,0.000043 ,0.000000206730769
prop_getter ,546 ,208 ,0.000003 ,0.000031 ,0.000000149038462
prop_getter ,547 ,208 ,0.000004 ,0.000083 ,0.000000399038462
prop_setter ,548 ,208 ,0.000005 ,0.000058 ,0.000000278846154
jmp_down ,549 ,260 ,0.000003 ,0.000008 ,0.000000030769231
assignment ,550 ,260 ,0.000001 ,0.000074 ,0.000000284615385
assignment ,551 ,260 ,0.000000 ,0.000031 ,0.000000119230769
less_than ,552 ,260 ,0.000002 ,0.000280 ,0.000001076923077
is_true_jmp_up ,553 ,104 ,0.000001 ,0.000003 ,0.000000028846154
func_decl_n ,555 ,1 ,0.000039 ,0.000039 ,0.000039000000000
is_false_jmp_down ,2337 ,1 ,0.000001 ,0.000001 ,0.000001000000000
var_decl ,561 ,28 ,0.000002 ,0.000026 ,0.000000928571429
assignment ,562 ,28 ,0.000000 ,0.000023 ,0.000000821428571
assignment ,563 ,28 ,0.000000 ,0.000084 ,0.000003000000000
prop_getter ,564 ,28 ,0.000003 ,0.000211 ,0.000007535714286
prop_setter ,565 ,28 ,0.000004 ,0.000031 ,0.000001107142857
assignment ,566 ,28 ,0.000001 ,0.000001 ,0.000000035714286
assignment ,567 ,28 ,0.000001 ,0.000004 ,0.000000142857143
is_true_jmp_up ,568 ,112 ,0.000001 ,0.000002 ,0.000000017857143
assignment ,569 ,112 ,0.000001 ,0.000031 ,0.000000276785714
assignment ,570 ,112 ,0.000000 ,0.000052 ,0.000000464285714
addition ,571 ,112 ,0.000002 ,0.000038 ,0.000000339285714
prop_getter ,572 ,112 ,0.000003 ,0.000014 ,0.000000125000000
prop_setter ,573 ,112 ,0.000005 ,0.000045 ,0.000000401785714
jmp_down ,574 ,140 ,0.000003 ,0.000006 ,0.000000042857143
assignment ,575 ,140 ,0.000001 ,0.000059 ,0.000000421428571
assignment ,576 ,140 ,0.000000 ,0.000009 ,0.000000064285714
less_than ,577 ,140 ,0.000002 ,0.000028 ,0.000000200000000
is_true_jmp_up ,578 ,56 ,0.000001 ,0.000003 ,0.000000053571429
func_decl_n ,580 ,1 ,0.000039 ,0.000039 ,0.000039000000000
assignment ,780 ,84 ,0.000003 ,0.000007 ,0.000000083333333
var_decl ,588 ,1 ,0.000005 ,0.000005 ,0.000005000000000
var_decl ,589 ,1 ,0.000004 ,0.000004 ,0.000004000000000
var_decl ,590 ,1 ,0.000002 ,0.000002 ,0.000002000000000
var_decl ,591 ,1 ,0.000004 ,0.000004 ,0.000004000000000
var_decl ,592 ,1 ,0.000004 ,0.000004 ,0.000004000000000
var_decl ,593 ,1 ,0.000005 ,0.000005 ,0.000005000000000
var_decl ,594 ,1 ,0.000005 ,0.000005 ,0.000005000000000
var_decl ,595 ,1 ,0.000005 ,0.000005 ,0.000005000000000
var_decl ,596 ,1 ,0.000005 ,0.000005 ,0.000005000000000
var_decl ,597 ,1 ,0.000006 ,0.000006 ,0.000006000000000
var_decl ,598 ,1 ,0.000004 ,0.000004 ,0.000004000000000
var_decl ,599 ,1 ,0.000003 ,0.000003 ,0.000003000000000
var_decl ,600 ,1 ,0.000005 ,0.000005 ,0.000005000000000
var_decl ,601 ,1 ,0.000005 ,0.000005 ,0.000005000000000
var_decl ,602 ,1 ,0.000006 ,0.000006 ,0.000006000000000
var_decl ,603 ,1 ,0.000006 ,0.000006 ,0.000006000000000
var_decl ,604 ,1 ,0.000006 ,0.000006 ,0.000006000000000
var_decl ,605 ,1 ,0.000007 ,0.000007 ,0.000007000000000
assignment ,606 ,1 ,0.000004 ,0.000004 ,0.000004000000000
assignment ,607 ,1 ,0.000000 ,0.000000 ,0.000000000000000
equal_value ,608 ,1 ,0.000004 ,0.000004 ,0.000004000000000
assignment ,609 ,1 ,0.000001 ,0.000001 ,0.000001000000000
is_true_jmp_down ,610 ,1 ,0.000002 ,0.000002 ,0.000002000000000
assignment ,611 ,1 ,0.000004 ,0.000004 ,0.000004000000000
assignment ,612 ,1 ,0.000001 ,0.000001 ,0.000001000000000
equal_value ,613 ,1 ,0.000001 ,0.000001 ,0.000001000000000
assignment ,614 ,1 ,0.000001 ,0.000001 ,0.000001000000000
is_true_jmp_down ,615 ,1 ,0.000001 ,0.000001 ,0.000001000000000
assignment ,616 ,1 ,0.000003 ,0.000003 ,0.000003000000000
assignment ,617 ,1 ,0.000004 ,0.000004 ,0.000004000000000
equal_value ,618 ,1 ,0.000002 ,0.000002 ,0.000002000000000
assignment ,619 ,1 ,0.000000 ,0.000000 ,0.000000000000000
logical_not ,620 ,1 ,0.000001 ,0.000001 ,0.000001000000000
is_false_jmp_down ,623 ,1 ,0.000001 ,0.000001 ,0.000001000000000
assignment ,624 ,1 ,0.000003 ,0.000003 ,0.000003000000000
assignment ,625 ,1 ,0.000001 ,0.000001 ,0.000001000000000
division ,626 ,1 ,0.000003 ,0.000003 ,0.000003000000000
assignment ,627 ,1 ,0.000005 ,0.000005 ,0.000005000000000
assignment ,630 ,1 ,0.000005 ,0.000005 ,0.000005000000000
assignment ,631 ,1 ,0.000001 ,0.000001 ,0.000001000000000
assignment ,632 ,1 ,0.000002 ,0.000002 ,0.000002000000000
is_true_jmp_up ,633 ,32 ,0.000001 ,0.000002 ,0.000000062500000
assignment ,634 ,32 ,0.000003 ,0.000005 ,0.000000156250000
prop_getter ,635 ,32 ,0.000022 ,0.000032 ,0.000001000000000
assignment ,636 ,32 ,0.000003 ,0.000005 ,0.000000156250000
meta ,106 ,171 ,0.000001 ,0.000030 ,0.000000175438596
assignment ,84 ,2223 ,0.000001 ,0.000039 ,0.000000017543860
assignment ,640 ,32 ,0.000001 ,0.000001 ,0.000000031250000
b_and ,641 ,32 ,0.000001 ,0.000005 ,0.000000156250000
prop_setter ,642 ,32 ,0.000020 ,0.000037 ,0.000001156250000
jmp_down ,643 ,33 ,0.000001 ,0.000006 ,0.000000181818182
assignment ,644 ,33 ,0.000001 ,0.000002 ,0.000000060606061
less_than ,645 ,33 ,0.000005 ,0.000012 ,0.000000363636364
is_true_jmp_up ,646 ,1 ,0.000001 ,0.000001 ,0.000001000000000
assignment ,108 ,171 ,0.000002 ,0.001091 ,0.000006380116959
meta ,650 ,1 ,0.000001 ,0.000001 ,0.000001000000000
assignment ,652 ,1 ,0.000004 ,0.000004 ,0.000004000000000
assignment ,653 ,1 ,0.000003 ,0.000003 ,0.000003000000000
prop_getter ,654 ,1 ,0.000009 ,0.000009 ,0.000009000000000
assignment ,655 ,1 ,0.000003 ,0.000003 ,0.000003000000000
prop_getter ,659 ,1 ,0.000008 ,0.000008 ,0.000008000000000
assignment ,660 ,1 ,0.000003 ,0.000003 ,0.000003000000000
meta ,663 ,1 ,0.000000 ,0.000000 ,0.000000000000000
assignment ,665 ,1 ,0.000005 ,0.000005 ,0.000005000000000
assignment ,666 ,1 ,0.000000 ,0.000000 ,0.000000000000000
substraction ,667 ,2 ,0.000000 ,0.000001 ,0.000000500000000
meta ,668 ,1 ,0.000001 ,0.000001 ,0.000001000000000
assignment ,670 ,1 ,0.000004 ,0.000004 ,0.000004000000000
assignment ,671 ,1 ,0.000001 ,0.000001 ,0.000001000000000
assignment ,672 ,1 ,0.000004 ,0.000004 ,0.000004000000000
assignment ,675 ,1 ,0.000005 ,0.000005 ,0.000005000000000
construct_n ,676 ,1 ,0.000023 ,0.000023 ,0.000023000000000
assignment ,677 ,1 ,0.000004 ,0.000004 ,0.000004000000000
prop_getter ,678 ,1 ,0.000006 ,0.000006 ,0.000006000000000
call_n ,680 ,1 ,0.000003 ,0.000003 ,0.000003000000000
assignment ,681 ,1 ,0.000005 ,0.000005 ,0.000005000000000
assignment ,682 ,1 ,0.000001 ,0.000001 ,0.000001000000000
assignment ,683 ,1 ,0.000003 ,0.000003 ,0.000003000000000
is_true_jmp_up ,684 ,4 ,0.000001 ,0.000001 ,0.000000250000000
assignment ,114 ,171 ,0.000000 ,0.000015 ,0.000000087719298
assignment ,686 ,4 ,0.000001 ,0.000002 ,0.000000500000000
assignment ,687 ,4 ,0.000001 ,0.000001 ,0.000000250000000
multiplication ,688 ,4 ,0.000002 ,0.000002 ,0.000000500000000
b_shift_uright ,689 ,4 ,0.000002 ,0.000002 ,0.000000500000000
assignment ,690 ,4 ,0.000000 ,0.000000 ,0.000000000000000
b_and ,691 ,4 ,0.000001 ,0.000002 ,0.000000500000000
prop_setter ,692 ,4 ,0.000020 ,0.000021 ,0.000005250000000
jmp_down ,693 ,5 ,0.000001 ,0.000003 ,0.000000600000000
assignment ,694 ,5 ,0.000001 ,0.000002 ,0.000000400000000
assignment ,695 ,5 ,0.000000 ,0.000000 ,0.000000000000000
less_than ,696 ,5 ,0.000002 ,0.000003 ,0.000000600000000
is_true_jmp_up ,116 ,2736 ,0.000001 ,0.000213 ,0.000000077850877
assignment ,698 ,1 ,0.000000 ,0.000000 ,0.000000000000000
assignment ,699 ,1 ,0.000002 ,0.000002 ,0.000002000000000
is_true_jmp_up ,700 ,4 ,0.000001 ,0.000001 ,0.000000250000000
assignment ,701 ,4 ,0.000001 ,0.000002 ,0.000000500000000
assignment ,702 ,4 ,0.000001 ,0.000001 ,0.000000250000000
addition ,703 ,4 ,0.000002 ,0.000002 ,0.000000500000000
assignment ,704 ,4 ,0.000004 ,0.000005 ,0.000001250000000
assignment ,705 ,4 ,0.000004 ,0.000005 ,0.000001250000000
division ,706 ,4 ,0.000001 ,0.000002 ,0.000000500000000
assignment ,707 ,4 ,0.000001 ,0.000002 ,0.000000500000000
assignment ,708 ,4 ,0.000000 ,0.000001 ,0.000000250000000
assignment ,118 ,2736 ,0.000001 ,0.000140 ,0.000000051169591
b_shift_uright ,710 ,4 ,0.000001 ,0.000002 ,0.000000500000000
assignment ,711 ,4 ,0.000000 ,0.000001 ,0.000000250000000
b_and ,712 ,4 ,0.000001 ,0.000002 ,0.000000500000000
prop_setter ,713 ,4 ,0.000019 ,0.000020 ,0.000005000000000
jmp_down ,714 ,5 ,0.000003 ,0.000004 ,0.000000800000000
remainder ,119 ,2736 ,0.000001 ,0.000218 ,0.000000079678363
assignment ,716 ,5 ,0.000000 ,0.000001 ,0.000000200000000
less_than ,717 ,5 ,0.000002 ,0.000003 ,0.000000600000000
is_true_jmp_up ,718 ,1 ,0.000001 ,0.000001 ,0.000001000000000
unary_minus ,1171 ,116 ,0.000000 ,0.000038 ,0.000000327586207
assignment ,92 ,2394 ,0.000001 ,0.000400 ,0.000000167084378
prop_getter ,120 ,2736 ,0.000003 ,0.015345 ,0.000005608552632
assignment ,722 ,1 ,0.000004 ,0.000004 ,0.000004000000000
prop_getter ,723 ,1 ,0.000013 ,0.000013 ,0.000013000000000
assignment ,724 ,1 ,0.000007 ,0.000007 ,0.000007000000000
assignment ,121 ,2736 ,0.000001 ,0.000259 ,0.000000094663743
prop_getter ,728 ,1 ,0.000216 ,0.000216 ,0.000216000000000
division ,729 ,2 ,0.000001 ,0.000005 ,0.000002500000000
assignment ,731 ,1 ,0.000005 ,0.000005 ,0.000005000000000
prop_getter ,122 ,2736 ,0.000004 ,0.000697 ,0.000000254751462
assignment ,734 ,1 ,0.000005 ,0.000005 ,0.000005000000000
assignment ,735 ,1 ,0.000001 ,0.000001 ,0.000001000000000
assignment ,736 ,1 ,0.000004 ,0.000004 ,0.000004000000000
is_true_jmp_up ,737 ,84 ,0.000001 ,0.000013 ,0.000000154761905
assignment ,738 ,84 ,0.000001 ,0.000006 ,0.000000071428571
assignment ,739 ,84 ,0.000003 ,0.000040 ,0.000000476190476
is_true_jmp_up ,373 ,10260 ,0.000001 ,0.000542 ,0.000000052826511
assignment ,741 ,336 ,0.000001 ,0.000034 ,0.000000101190476
substraction ,742 ,336 ,0.000003 ,0.000154 ,0.000000458333333
assignment ,743 ,336 ,0.000002 ,0.000035 ,0.000000104166667
assignment ,744 ,336 ,0.000002 ,0.000019 ,0.000000056547619
less_than ,161 ,47880 ,0.000002 ,0.008087 ,0.000000168901420
multiplication ,746 ,336 ,0.000001 ,0.000022 ,0.000000065476190
b_shift_uright ,747 ,336 ,0.000001 ,0.000034 ,0.000000101190476
assignment ,748 ,336 ,0.000000 ,0.000160 ,0.000000476190476
b_and ,749 ,336 ,0.000001 ,0.000017 ,0.000000050595238
prop_setter ,750 ,336 ,0.000007 ,0.002856 ,0.000008500000000
jmp_down ,751 ,420 ,0.000004 ,0.000359 ,0.000000854761905
assignment ,752 ,420 ,0.000002 ,0.000631 ,0.000001502380952
assignment ,753 ,420 ,0.000001 ,0.000120 ,0.000000285714286
less_than ,754 ,420 ,0.000002 ,0.000062 ,0.000000147619048
is_true_jmp_up ,755 ,84 ,0.000001 ,0.000007 ,0.000000083333333
assignment ,756 ,84 ,0.000001 ,0.000003 ,0.000000035714286
assignment ,757 ,84 ,0.000002 ,0.000009 ,0.000000107142857
is_true_jmp_up ,758 ,336 ,0.000001 ,0.000005 ,0.000000014880952
assignment ,759 ,336 ,0.000001 ,0.000007 ,0.000000020833333
substraction ,760 ,336 ,0.000003 ,0.000038 ,0.000000113095238
assignment ,761 ,336 ,0.000001 ,0.000019 ,0.000000056547619
substraction ,762 ,336 ,0.000001 ,0.000026 ,0.000000077380952
assignment ,763 ,336 ,0.000002 ,0.000041 ,0.000000122023810
assignment ,764 ,336 ,0.000004 ,0.000085 ,0.000000252976190
division ,765 ,336 ,0.000001 ,0.001496 ,0.000004452380952
assignment ,766 ,336 ,0.000002 ,0.000487 ,0.000001449404762
assignment ,767 ,336 ,0.000001 ,0.000002 ,0.000000005952381
multiplication ,768 ,336 ,0.000001 ,0.000021 ,0.000000062500000
division ,128 ,5472 ,0.000000 ,0.000158 ,0.000000028874269
prop_setter ,770 ,336 ,0.000007 ,0.000147 ,0.000000437500000
jmp_down ,771 ,420 ,0.000004 ,0.000043 ,0.000000102380952
assignment ,772 ,420 ,0.000002 ,0.000030 ,0.000000071428571
assignment ,773 ,420 ,0.000001 ,0.000516 ,0.000001228571429
less_than ,774 ,420 ,0.000002 ,0.000062 ,0.000000147619048
is_true_jmp_up ,775 ,84 ,0.000001 ,0.000003 ,0.000000035714286
meta ,777 ,84 ,0.000000 ,0.000002 ,0.000000023809524
assignment ,779 ,84 ,0.000005 ,0.000015 ,0.000000178571429
is_true_jmp_up ,94 ,171 ,0.000000 ,0.000003 ,0.000000017543860
prop_getter ,130 ,2736 ,0.000002 ,0.000066 ,0.000000024122807
assignment ,782 ,84 ,0.000002 ,0.000002 ,0.000000023809524
substraction ,783 ,84 ,0.000001 ,0.000006 ,0.000000071428571
less_than ,784 ,84 ,0.000002 ,0.000006 ,0.000000071428571
is_false_jmp_down ,785 ,83 ,0.000001 ,0.000004 ,0.000000048192771
assignment ,786 ,83 ,0.000004 ,0.000089 ,0.000001072289157
is_false_jmp_down ,787 ,1 ,0.000002 ,0.000002 ,0.000002000000000
assignment ,788 ,1 ,0.000003 ,0.000003 ,0.000003000000000
prop_getter ,789 ,1 ,0.000392 ,0.000392 ,0.000392000000000
assignment ,790 ,1 ,0.000003 ,0.000003 ,0.000003000000000
substraction ,791 ,1 ,0.000006 ,0.000006 ,0.000006000000000
remainder ,792 ,1 ,0.000023 ,0.000023 ,0.000023000000000
jmp_down ,132 ,2907 ,0.000002 ,0.000417 ,0.000000143446852
addition ,794 ,1 ,0.000005 ,0.000005 ,0.000005000000000
jmp_down ,795 ,84 ,0.000002 ,0.000005 ,0.000000059523810
assignment ,796 ,84 ,0.000005 ,0.000030 ,0.000000357142857
assignment ,797 ,84 ,0.000003 ,0.000024 ,0.000000285714286
assignment ,798 ,84 ,0.000005 ,0.000017 ,0.000000202380952
assignment ,133 ,2907 ,0.000001 ,0.000070 ,0.000000024079807
assignment ,800 ,84 ,0.000002 ,0.000008 ,0.000000095238095
is_true_jmp_up ,801 ,1343 ,0.000001 ,0.000203 ,0.000000151154133
assignment ,802 ,1343 ,0.000003 ,0.000583 ,0.000000434102755
prop_getter ,803 ,1343 ,0.000213 ,0.006131 ,0.000004565152643
assignment ,804 ,1343 ,0.000003 ,0.000221 ,0.000000164556962
assignment ,134 ,2907 ,0.000000 ,0.000040 ,0.000000013759890
prop_getter ,817 ,1343 ,0.000007 ,0.000381 ,0.000000283693224
multiplication ,808 ,1343 ,0.000004 ,0.000829 ,0.000000617274758
addition ,809 ,2686 ,0.000001 ,0.000491 ,0.000000182799702
assignment ,811 ,1343 ,0.000005 ,0.000647 ,0.000000481757260
assignment ,812 ,1343 ,0.000005 ,0.000447 ,0.000000332836932
b_shift_uright ,769 ,336 ,0.000001 ,0.000034 ,0.000000101190476
b_xor ,814 ,1343 ,0.000001 ,0.021485 ,0.000015997766195
assignment ,815 ,1343 ,0.000005 ,0.000195 ,0.000000145197319
assignment ,816 ,1343 ,0.000004 ,0.001360 ,0.000001012658228
less_than ,136 ,2907 ,0.000002 ,0.000212 ,0.000000072927417
multiplication ,709 ,4 ,0.000001 ,0.000001 ,0.000000250000000
addition ,822 ,1343 ,0.000011 ,0.000440 ,0.000000327624721
prop_getter ,300 ,8892 ,0.000004 ,0.000698 ,0.000000078497526
jmp_down ,824 ,1427 ,0.000002 ,0.000258 ,0.000000180798879
assignment ,825 ,1427 ,0.000001 ,0.000076 ,0.000000053258584
less_than ,826 ,1427 ,0.000006 ,0.000507 ,0.000000355290820
is_true_jmp_up ,827 ,84 ,0.000001 ,0.000079 ,0.000000940476190
prop_setter ,830 ,84 ,0.000023 ,0.003552 ,0.000042285714286
jmp_down ,831 ,85 ,0.000001 ,0.000103 ,0.000001211764706
assignment ,832 ,85 ,0.000002 ,0.000015 ,0.000000176470588
less_than ,833 ,85 ,0.000006 ,0.000062 ,0.000000729411765
is_true_jmp_up ,834 ,1 ,0.000001 ,0.000001 ,0.000001000000000
assignment ,835 ,1 ,0.000004 ,0.000004 ,0.000004000000000
assignment ,836 ,1 ,0.000007 ,0.000007 ,0.000007000000000
assignment ,837 ,1 ,0.000001 ,0.000001 ,0.000001000000000
assignment ,838 ,1 ,0.000003 ,0.000003 ,0.000003000000000
is_true_jmp_up ,839 ,8 ,0.000001 ,0.000002 ,0.000000250000000
assignment ,840 ,8 ,0.000005 ,0.000009 ,0.000001125000000
meta ,96 ,171 ,0.000000 ,0.000003 ,0.000000017543860
assignment ,842 ,8 ,0.000006 ,0.000010 ,0.000001250000000
assignment ,823 ,1343 ,0.000005 ,0.000223 ,0.000000166046165
meta ,845 ,8 ,0.000001 ,0.000001 ,0.000000125000000
assignment ,28 ,171 ,0.000001 ,0.000012 ,0.000000070175439
addition ,847 ,8 ,0.000016 ,0.000023 ,0.000002875000000
assignment ,848 ,8 ,0.000006 ,0.000009 ,0.000001125000000
jmp_down ,849 ,9 ,0.000001 ,0.000006 ,0.000000666666667
assignment ,850 ,9 ,0.000001 ,0.000003 ,0.000000333333333
assignment ,851 ,9 ,0.000001 ,0.000001 ,0.000000111111111
less_than ,852 ,9 ,0.000002 ,0.000062 ,0.000006888888889
is_true_jmp_up ,853 ,1 ,0.000001 ,0.000001 ,0.000001000000000
assignment ,856 ,1 ,0.000007 ,0.000007 ,0.000007000000000
assignment ,857 ,1 ,0.000006 ,0.000006 ,0.000006000000000
assignment ,858 ,1 ,0.000006 ,0.000006 ,0.000006000000000
addition ,859 ,1 ,0.000006 ,0.000006 ,0.000006000000000
assignment ,860 ,1 ,0.000006 ,0.000006 ,0.000006000000000
prop_getter ,861 ,1 ,0.000019 ,0.000019 ,0.000019000000000
assignment ,862 ,1 ,0.000006 ,0.000006 ,0.000006000000000
meta ,865 ,1 ,0.000001 ,0.000001 ,0.000001000000000
addition ,867 ,2 ,0.000001 ,0.148511 ,0.074255500000000
func_decl_n ,869 ,1 ,0.000078 ,0.000078 ,0.000078000000000
var_decl ,146 ,2394 ,0.000002 ,0.000164 ,0.000000068504595
var_decl ,878 ,1 ,0.000005 ,0.000005 ,0.000005000000000
var_decl ,879 ,1 ,0.000003 ,0.000003 ,0.000003000000000
var_decl ,880 ,1 ,0.000007 ,0.000007 ,0.000007000000000
var_decl ,881 ,1 ,0.000004 ,0.000004 ,0.000004000000000
var_decl ,882 ,1 ,0.000005 ,0.000005 ,0.000005000000000
var_decl ,883 ,1 ,0.000005 ,0.000005 ,0.000005000000000
var_decl ,884 ,1 ,0.000005 ,0.000005 ,0.000005000000000
var_decl ,885 ,1 ,0.000006 ,0.000006 ,0.000006000000000
var_decl ,886 ,1 ,0.000004 ,0.000004 ,0.000004000000000
var_decl ,887 ,1 ,0.000003 ,0.000003 ,0.000003000000000
